TYPE,MODEL,FUEL,YEAR,DRIVEKM,PRICE
7,31,1,2015,77211,1370
7,31,1,2015,118587,1250
7,31,1,2016,102308,1350
7,31,1,2015,102371,1280
7,108,1,2014,90187,990
7,16,1,2013,150301,1099
7,63,1,2013,154322,1190
7,16,1,2010,284895,390
7,61,1,2008,76812,250
7,93,1,2010,80311,450
7,31,1,2007,111011,250
7,94,1,2019,7535,2250
7,104,1,2015,46391,990
7,16,1,2017,79340,2350
7,61,1,2015,93352,1350
7,16,1,2018,31999,2590
7,127,1,2002,199805,400
7,16,1,2012,73165,1370
7,16,1,2014,71540,1550
7,104,1,2015,99235,900
7,63,1,2016,89869,2060
7,16,1,2013,142000,1190
7,31,1,2009,171059,299
7,16,1,2015,113343,1430
7,46,6,2017,26000,1880
7,16,1,2010,229917,580
7,2,1,2002,132727,300
7,63,1,2018,16396,3120
7,58,1,2017,17928,1500
7,128,1,2018,28507,1090
7,61,1,2016,94025,1360
7,108,1,2017,25547,1380
7,53,1,2014,178765,1450
7,61,1,2013,91232,1160
7,128,1,2017,90745,1060
7,104,1,2016,56382,1290
7,57,2,2019,7000,2340
7,9,2,2019,9430,1839
7,34,2,2019,41525,3849
7,61,1,2015,116819,900
7,16,1,2018,34529,2750
7,128,1,2015,62000,1260
7,61,1,2014,114000,1080
7,109,1,2008,107870,522
7,16,1,2016,86540,1580
7,63,1,2009,184145,599
7,128,1,2018,24305,1640
7,61,1,2011,96840,940
7,63,1,2017,51706,2340
7,31,1,2016,57165,1420
7,16,1,2019,8803,3099
7,16,1,2018,20483,2711
7,63,1,2006,158681,311
7,58,2,2020,1918,2049
7,61,1,2019,1897,2390
7,61,1,2012,125670,899
7,123,1,2006,121127,259
7,99,1,2013,111511,699
7,16,1,2006,130111,450
7,61,1,2007,173800,270
7,99,1,2011,144813,749
7,109,1,2015,130640,799
7,61,1,2007,180970,266
7,27,2,2017,29426,1399
7,63,1,2016,106795,1888
7,63,1,2005,250321,199
7,104,2,2015,57827,1033
7,63,1,2006,185699,199
7,16,1,2006,149384,399
7,31,1,2009,137742,299
7,31,1,2016,21577,1788
7,16,1,2012,94787,1350
7,16,1,2009,170000,499
7,63,1,2017,59388,2150
7,16,1,2018,22245,2790
7,16,1,2018,34529,2750
7,8,1,2014,128422,1560
7,61,1,2013,85681,1050
7,61,1,2013,85681,1050
7,61,1,2012,129387,880
7,16,1,2008,150029,580
7,108,1,2016,89669,990
7,27,1,2017,17910,1750
7,27,1,2019,29072,2080
7,16,1,2012,98330,1280
7,120,1,2019,25762,2930
7,63,1,2013,137979,1170
7,16,1,2015,113400,1370
7,31,1,2015,109975,1350
7,123,1,2008,203592,199
7,16,1,2014,98460,1380
7,127,1,2012,186779,540
7,63,1,2006,242201,139
7,31,1,2015,102087,1220
7,104,2,2017,82629,1180
7,61,1,2013,115930,899
7,31,1,2010,182616,530
7,109,1,2010,152414,550
7,127,1,2011,153009,580
7,10,1,2010,195961,1050
7,93,1,2007,236376,130
7,93,1,2006,218053,130
7,128,2,2019,22151,1390
7,93,1,2007,219516,130
7,63,1,2011,116940,1110
7,27,2,2019,18215,2150
7,16,1,2013,155339,1190
7,16,1,2015,138163,1580
7,128,2,2020,302,2150
7,61,1,2008,134220,390
7,93,1,2008,154466,350
7,120,1,2017,65331,2190
7,16,1,2018,9442,3599
7,31,1,2017,59785,1990
7,120,1,2006,122222,350
7,110,1,2017,78254,1560
7,61,1,2016,64117,1530
7,94,1,2018,36786,2350
7,29,1,2002,75243,390
7,31,1,2007,116310,300
7,31,1,2007,105266,370
7,16,1,2018,42488,2600
7,63,1,2005,152084,330
7,127,1,2014,120651,650
7,31,1,2014,120846,1150
7,61,1,2008,132048,450
7,16,1,2006,101065,490
7,16,1,2018,31100,3190
7,10,1,2006,264000,400
7,120,1,2009,323000,370
7,61,1,2017,52314,1450
7,16,1,2006,276600,250
7,123,1,2006,180400,180
7,31,1,2005,210000,210
7,16,1,2005,96000,390
7,63,1,2006,310000,220
7,46,6,2017,39311,1960
7,61,1,2016,65860,1260
7,104,1,2018,33413,1330
7,8,2,2017,90865,2530
7,27,1,2018,59402,1830
7,109,1,2014,202000,599
7,46,6,2017,39311,1960
7,61,1,2016,65860,1260
7,61,1,2013,117300,990
7,109,1,2012,170000,630
7,126,1,2009,214728,230
7,61,2,2009,81000,430
7,16,1,2009,87392,730
7,61,1,2016,151714,1010
7,128,1,2016,87689,1050
7,16,1,2017,25740,2290
7,104,1,2017,28317,1389
7,16,1,2008,98050,529
7,61,1,2014,48382,1350
7,31,1,2009,110315,650
7,63,1,2014,126730,1380
7,108,1,2015,78775,850
7,53,1,2008,157336,930
7,31,1,2013,56221,1230
7,127,1,1991,187400,1490
7,127,1,1993,256218,550
7,16,1,2007,184000,480
7,31,1,2009,170000,501
7,16,1,2014,188938,990
7,110,2,2018,17541,2400
7,16,1,2016,69465,1990
7,63,1,2011,116663,990
7,109,2,2009,158338,533
7,16,1,2016,93510,1800
7,128,2,2015,31000,1299
7,120,1,2013,251958,685
7,108,1,2016,60918,1120
7,61,1,2019,70000,2350
7,16,1,2018,42243,2770
7,31,1,2011,76816,870
7,128,2,2015,63871,1250
7,63,1,2018,41635,2560
7,31,1,2011,76816,870
7,31,1,2016,64495,1590
7,127,1,2019,8000,2250
7,63,1,2018,41635,2560
7,31,1,2005,1991,280
7,61,1,2009,93000,540
7,110,1,2017,102006,1550
7,16,1,2018,42000,2600
7,104,2,2014,64195,730
7,120,1,2013,137267,920
7,128,2,2015,37128,1090
7,109,2,2008,48032,685
7,63,1,2010,116000,650
7,63,1,2015,99425,1820
7,110,1,2016,108492,1330
7,127,1,2013,334409,340
7,16,1,2015,89600,1570
7,99,1,2014,162188,799
7,31,1,2016,140626,1399
7,61,1,2013,114094,920
7,31,1,2015,138365,1270
7,31,1,2006,190000,190
7,127,1,2012,70000,770
7,16,1,2009,134000,460
7,63,1,2010,109000,920
7,31,1,2012,110000,850
7,109,1,2008,160000,429
7,127,1,2019,24000,2179
7,31,1,2008,144000,329
7,61,1,2007,220000,250
7,10,1,2007,330000,450
7,31,1,2017,99600,1629
7,128,1,2018,21000,1589
7,110,1,2016,42000,1850
7,110,2,2019,20724,2390
7,8,1,2015,86335,2450
7,10,1,2008,125385,699
7,120,1,2020,600,4000
7,46,6,2019,21000,2250
7,120,1,2020,634,4000
7,16,1,2014,52563,1650
7,104,2,2018,14056,1390
7,63,1,2010,152665,770
7,63,1,2017,45235,2320
7,16,1,2013,110265,1380
7,127,1,2012,177701,440
7,61,1,2016,24333,1610
7,128,1,2016,125434,960
7,61,1,2007,133800,260
7,110,2,2019,20670,1890
7,108,1,2015,34183,1180
7,16,1,2018,23652,3140
7,123,1,2008,107484,299
7,31,1,2016,39689,1599
7,104,1,2018,44300,1590
7,16,1,2007,146350,399
7,46,6,2016,65563,1790
7,16,1,2006,150000,450
7,61,1,2012,161000,790
7,16,1,2018,13000,2590
7,16,1,2011,217864,650
7,16,1,2008,170000,550
7,27,2,2019,6048,1870
7,31,1,2018,29189,1770
7,108,1,2016,41651,1130
7,31,1,2016,85000,1549
7,31,1,2016,98000,1549
7,31,1,2010,200245,550
7,31,1,2008,251889,250
7,120,1,2011,213935,449
7,31,1,2010,138600,599
7,128,2,2017,15183,1550
7,120,1,2017,115500,1920
7,63,1,2014,127621,1640
7,16,1,2018,19029,2990
7,109,1,2015,72794,1200
7,63,1,2010,129215,870
7,16,1,2016,53429,2100
7,31,1,2014,141871,920
7,127,1,2004,66191,390
7,53,1,2017,82319,2750
7,61,1,2016,121504,1045
7,61,1,2015,90912,950
7,128,2,2018,17800,1720
7,31,1,2019,17000,2330
7,31,1,2010,216036,500
7,61,1,2015,70782,1680
7,16,1,2017,82549,2090
7,16,1,2017,65800,2130
7,63,1,2015,79000,1850
7,61,1,2017,55000,1699
7,61,1,2017,53000,1579
7,16,1,2018,33356,2790
7,127,1,2015,52316,1020
7,61,1,2011,104121,880
7,61,1,2016,121504,1045
7,53,1,2017,82319,2750
7,63,1,2015,120000,1770
7,16,1,2013,78309,1420
7,16,1,2018,33356,2790
7,127,1,2015,52316,1020
7,61,1,2011,104121,880
7,61,1,2016,121504,1045
7,53,1,2017,82319,2750
7,63,1,2015,120000,1770
7,16,1,2013,78309,1420
7,16,1,2014,137671,1290
7,8,1,2014,120939,1590
7,128,2,2017,11953,1350
7,108,1,2016,86671,965
7,16,1,2014,98047,1670
7,10,1,2007,308654,419
7,16,1,2010,108537,790
7,16,1,2007,123292,370
7,61,1,2016,43000,1950
7,120,1,2018,52083,2700
7,31,1,2017,43000,1650
7,128,2,2018,30000,1280
7,16,1,2011,81535,920
7,63,1,2017,39000,3200
7,53,1,2016,92000,2890
7,31,1,2006,144000,230
7,53,1,2016,211000,1930
7,61,1,2016,31600,1880
7,16,1,2012,144000,1180
7,31,1,2015,94000,1180
7,16,1,2017,60061,2050
7,128,2,2017,40675,1399
7,31,2,2010,98300,690
7,61,1,2016,57337,1270
7,31,1,2016,71970,1410
7,61,1,2017,77736,1390
7,31,1,2017,105946,1360
7,99,1,2015,47387,820
7,99,1,2015,51743,799
7,99,1,2015,30413,830
7,99,1,2015,51696,790
7,63,1,2012,107714,1160
7,61,1,2016,108284,1210
7,16,1,2016,63522,1840
7,31,1,2016,82915,1320
7,99,1,2015,23499,830
7,99,1,2015,23227,850
7,99,1,2015,44789,820
7,53,1,2009,75002,1390
7,53,1,2016,90478,2690
7,127,1,2012,140000,499
7,16,1,2006,289300,180
7,61,1,2017,52000,1599
7,63,1,2015,67691,1890
7,53,1,2014,73208,2180
7,63,1,2017,48177,2690
7,63,1,2015,86990,1790
7,16,1,2009,121512,639
7,63,1,2018,15000,2750
7,16,1,2008,86701,610
7,128,2,2017,30000,1350
7,63,1,2014,97126,1980
7,31,1,2015,96345,1490
7,16,1,2012,170397,1270
7,16,1,2012,100000,1430
7,53,1,2014,73208,2180
7,63,1,2015,67691,1890
7,31,1,2009,235926,490
7,63,1,2017,48177,2690
7,63,1,2015,86990,1790
7,58,1,2018,19988,1600
7,29,1,2003,190000,299
7,10,1,2007,149500,750
7,108,1,2014,98014,830
7,31,1,2010,128627,699
7,63,1,2017,32721,2950
7,2,1,1995,180000,750
7,127,1,2013,185410,530
7,127,1,2013,130000,640
7,109,1,2013,118000,840
7,108,1,2014,100000,590
7,63,1,2017,58000,2290
7,126,1,2007,157000,490
7,61,1,2014,91803,1190
7,93,1,2007,177456,340
7,16,1,2013,82557,1480
7,8,1,2015,64577,1890
7,128,2,2017,24000,1570
7,46,6,2017,55700,1870
7,127,1,2012,184000,540
7,108,1,2015,36000,890
7,104,2,2014,56000,1080
7,93,1,2007,145000,250
7,27,1,2018,52000,1590
7,16,1,2018,28000,2690
7,63,1,2015,99000,1835
7,16,2,2017,47751,2280
7,31,1,2012,197000,640
7,120,1,2010,198722,630
7,63,1,2011,211519,690
7,93,1,2007,171410,280
7,10,1,2013,105987,1530
7,63,1,2017,32360,2230
7,120,1,2010,198722,630
7,63,1,2011,211519,690
7,93,1,2007,171410,280
7,10,1,2013,105987,1530
7,63,1,2017,32360,2230
7,16,1,2017,49249,2080
7,128,2,2016,78142,1230
7,128,2,2016,67178,1230
7,31,1,2017,70420,1780
7,16,1,2016,83104,1730
7,61,1,2015,63000,1390
7,127,1,2013,116817,730
7,46,6,2017,9279,1990
7,63,1,2010,167902,750
7,2,1,1994,207000,1700
7,16,1,2009,130000,650
7,16,1,2015,58000,1880
7,31,1,2008,238042,130
7,108,1,2014,84000,790
7,53,1,2016,48000,3080
7,61,1,2012,197347,749
7,61,1,2013,250000,630
7,63,1,2003,187498,215
7,108,1,2014,119488,830
7,128,1,2016,74978,1250
7,128,2,2016,93183,1190
7,31,1,2012,173132,730
7,61,1,2012,130000,720
7,63,1,2011,140876,780
7,31,1,2015,84018,1350
7,63,1,2009,180707,580
7,16,1,2018,32104,2599
7,63,1,2009,62057,950
7,16,1,2014,138000,1090
7,127,1,2005,84470,450
7,128,1,2017,31360,1520
7,61,1,2011,153000,850
7,63,1,2010,146100,820
7,109,1,2010,169281,480
7,108,1,2015,55000,999
7,31,1,2012,156351,790
7,27,2,2018,19000,2150
7,16,1,2010,62202,850
7,128,1,2016,15134,1490
7,127,1,2019,21907,2470
7,128,2,2017,36000,1350
7,31,1,2016,64000,1580
7,31,1,2016,52000,1690
7,63,1,2015,110000,1600
7,99,1,2014,94000,920
7,61,1,2014,94244,1070
7,58,1,2017,137000,1080
7,110,3,2019,17000,2280
7,120,1,2007,199000,200
7,109,1,2009,95000,499
7,16,1,2018,70462,2690
7,61,1,2014,75829,1200
7,46,6,2019,46080,2250
7,61,1,2013,99537,1090
7,31,1,2010,237455,499
7,16,1,2013,168707,1200
7,16,1,2013,182411,1200
7,108,1,2015,20117,1280
7,99,1,2012,161952,590
7,57,2,2019,14921,2870
7,128,2,2019,17997,1740
7,128,2,2016,24492,1400
7,108,1,2015,20117,1280
7,63,1,2013,110848,1130
7,128,1,2016,60000,1340
7,63,1,2016,50000,2260
7,53,1,2010,296912,750
7,120,1,2009,192164,490
7,61,1,2010,91047,699
7,104,1,2015,66962,899
7,61,1,2015,27246,1515
7,63,1,2014,137000,1160
7,47,2,2020,1300,2880
7,46,6,2016,24000,1950
7,99,1,2013,53000,1050
7,63,1,2015,151000,1460
7,127,1,2015,92000,1050
7,63,1,2015,110000,1699
7,127,1,2014,69900,1030
7,58,1,2019,37000,1720
7,61,1,2013,41733,1250
7,61,1,2015,95000,1350
7,16,1,2016,94000,1670
7,53,1,2011,113746,1190
7,16,1,2012,184444,990
7,128,2,2015,44245,1290
7,16,1,2016,135590,1650
7,61,1,2008,148666,360
7,53,1,2010,179715,1190
7,63,1,2014,108000,1370
7,108,1,2015,58000,990
7,104,2,2018,19000,1490
7,63,1,2017,107000,2120
7,61,1,2014,84000,1220
7,16,1,2013,165171,1250
7,63,1,2017,21400,2200
7,61,1,2017,68633,1680
7,61,1,2017,95283,1590
7,127,1,2005,168000,295
7,16,1,2011,234000,480
7,128,2,2017,14900,1450
7,128,2,2019,12000,2070
7,128,1,2015,132000,840
7,128,1,2015,41000,1220
7,128,1,2017,36000,1250
7,16,1,2008,159984,420
7,16,1,2018,39939,2790
7,16,1,2018,38590,2790
7,63,1,2019,14991,3030
7,120,1,2011,145940,620
7,104,1,2016,74178,860
7,120,1,2010,239520,420
7,127,1,2013,72821,590
7,120,1,2014,153672,980
7,104,2,2013,135891,650
7,61,1,2015,96208,1190
7,128,1,2015,27722,1280
7,27,2,2018,18500,1839
7,16,1,2016,148260,1480
7,31,1,2015,80090,1530
7,10,1,2009,281549,830
7,63,1,2017,28209,2180
7,31,1,2016,129253,1290
7,61,1,2013,190006,900
7,110,1,2017,62343,1950
7,108,1,2014,65738,900
7,63,1,2011,141153,820
7,58,1,2017,47527,1580
7,120,1,2018,32270,2850
7,61,1,2017,144016,1170
7,110,1,2017,130511,1480
7,53,1,2018,101250,2840
7,120,1,2018,110819,2380
7,53,1,2018,92198,2680
7,63,1,2018,152051,1570
7,16,1,2018,101726,2190
7,61,1,2017,190740,1290
7,63,1,2017,87000,1490
7,8,1,2017,98202,2380
7,16,1,2016,100000,1460
7,61,1,2018,109000,1520
7,63,1,2016,110000,1829
7,63,1,2016,110000,1799
7,63,1,2014,90000,1720
7,16,1,2018,38996,2630
7,16,1,2018,35723,2650
7,128,2,2016,6229,1460
7,61,1,2012,88303,980
7,27,2,2018,23906,1770
7,61,1,2013,99221,1130
7,16,1,2014,70178,1690
7,128,1,2015,92065,1200
7,127,1,2015,43000,950
7,63,1,2011,102000,990
7,53,1,2011,146000,1420
7,57,2,2019,14982,2650
7,103,2,2019,4118,4850
7,16,1,2018,35723,2650
7,16,1,2018,38996,2630
7,128,2,2016,6229,1460
7,61,1,2012,88303,980
7,16,1,2016,62118,1920
7,63,1,2017,83589,1920
7,16,1,2016,68831,1900
7,16,1,2017,49432,2000
7,108,1,2015,104864,790
7,61,1,2009,254699,270
7,123,1,2005,184546,170
7,61,1,2013,125843,920
7,8,1,2015,51740,1950
7,29,1,2002,340000,290
7,63,1,2012,126000,1190
7,31,1,2010,162000,770
7,104,2,2013,90000,820
7,63,1,2012,185000,890
7,63,1,2009,230000,490
7,120,1,2019,10000,3350
7,31,1,2009,120000,670
7,16,1,2017,31000,2290
7,9,2,2019,12000,1950
7,127,1,2015,46239,1230
7,63,1,2018,82885,2450
7,16,1,2012,111231,1230
7,61,1,2007,187454,240
7,127,1,2014,130000,880
7,31,1,2016,78190,1580
7,16,1,2016,105793,1500
7,61,1,2017,109982,1300
7,31,2,2016,97642,1400
7,63,1,2016,81222,1780
7,63,1,2017,28791,2790
7,58,1,2017,116496,1100
7,104,2,2018,39960,1480
7,104,2,2013,74680,760
7,127,1,2011,77001,680
7,58,1,2018,36007,1570
7,61,1,2008,190000,360
7,63,1,2003,220000,130
7,31,1,2005,161000,280
7,16,1,2015,96800,1750
7,31,1,2012,210000,620
7,63,1,2005,240000,130
7,16,1,2011,170000,650
7,108,1,2016,44580,1170
7,31,1,2015,110962,1170
7,61,1,2006,175923,230
7,128,2,2015,68000,1270
7,31,1,2016,69000,1699
7,61,1,2015,78000,1459
7,31,1,2012,106000,899
7,9,2,2019,7000,1850
7,63,1,2015,109968,1650
7,16,1,2007,123850,450
7,31,1,2011,112910,850
7,61,1,2012,198376,650
7,120,1,2014,128244,1030
7,31,1,2016,149329,1060
7,31,2,2019,5000,2050
7,10,1,2014,136000,1799
7,61,1,2010,136814,700
7,128,2,2015,20562,1120
7,61,1,2010,79811,630
7,29,1,2005,186736,280
7,109,1,2011,164715,570
7,128,2,2018,23000,1490
7,10,1,2007,265342,670
7,61,1,2010,128182,450
7,63,1,2010,121367,799
7,127,1,2012,272727,333
7,108,1,2015,78373,780
7,127,1,2015,42270,1080
7,115,2,2020,10399,2350
7,115,2,2020,4182,2400
7,10,1,2008,301000,650
7,10,1,2014,98869,1899
7,127,1,2003,290000,450
7,16,1,2012,173000,1070
7,61,1,2015,46366,1750
7,93,1,2007,170868,260
7,61,1,2016,48301,1430
7,61,1,2018,26308,1770
7,128,2,2018,36592,1440
7,127,1,2014,158394,720
7,31,1,2011,225199,520
7,108,1,2016,84680,999
7,108,1,2016,25500,1099
7,63,1,2011,159760,849
7,108,1,2015,46240,959
7,127,1,2014,46032,1200
7,108,1,2015,46164,1190
7,46,6,2018,22259,2200
7,31,1,2015,131530,1290
7,61,1,2016,83000,1450
7,58,1,2017,33632,1490
7,46,6,2016,20166,1899
7,128,2,2015,48800,1330
7,31,1,2009,167400,290
7,31,1,2008,129700,360
7,99,1,2015,50555,880
7,61,1,2006,182023,230
7,127,1,2011,89000,678
7,109,1,2011,149000,456
7,63,1,2010,121000,899
7,61,1,2010,143000,740
7,63,1,2017,49000,2199
7,61,1,2016,128000,1070
7,16,1,2015,117300,1490
7,61,1,2016,129500,1130
7,16,1,2015,111770,1450
7,53,1,2008,133339,1299
7,63,1,2011,57607,1295
7,63,1,2015,109847,1520
7,31,1,2006,120730,170
7,63,1,2008,210262,230
7,46,6,2017,6957,2050
7,53,1,2013,138000,1700
7,16,1,2005,160492,295
7,104,1,2018,60013,1490
7,61,1,2016,59672,1490
7,46,6,2016,87353,1690
7,127,1,2016,78355,1030
7,53,1,2017,45216,3390
7,31,1,2012,151481,740
7,31,1,2007,225035,230
7,127,1,2011,127119,590
7,104,2,2017,47171,1560
7,128,2,2018,7592,1631
7,61,1,2013,49576,1295
7,31,1,2013,70567,1295
7,63,1,2013,123000,1150
7,27,2,2019,16652,1990
7,120,1,2004,234132,220
7,126,1,2008,251421,235
7,120,1,2004,234132,220
7,126,1,2008,251421,235
7,120,1,2013,176339,800
7,61,2,2012,48247,950
7,120,1,2012,160319,850
7,128,1,2015,108418,1080
7,61,1,2007,226000,250
7,53,1,2014,136000,1830
7,16,1,2017,31000,2250
7,93,1,2010,242000,280
7,61,1,2010,190000,550
7,31,1,2016,119000,1230
7,16,1,2007,126000,400
7,31,1,2012,235646,550
7,61,1,2017,106000,1440
7,16,1,2017,143791,1570
7,16,1,2016,92096,1800
7,31,1,2016,97130,1350
7,61,1,2013,84426,999
7,61,1,2011,185941,695
7,61,1,2013,91764,1095
7,127,1,2003,142486,420
7,10,1,2010,159759,1090
7,16,1,2014,70859,1400
7,128,2,2017,20923,1380
7,127,1,2013,182523,460
7,16,1,2009,153079,440
7,63,1,2008,158165,430
7,61,1,2016,117738,1530
7,31,1,2012,111215,930
7,16,1,2013,148870,1380
7,93,1,2006,227000,200
7,127,1,2012,210331,450
7,63,1,2016,95730,1740
7,128,2,2019,7000,1699
7,16,1,2018,41000,2580
7,61,1,2014,87000,1250
7,31,1,2015,81000,1590
7,16,1,2008,150000,590
7,61,1,2016,65000,1690
7,31,1,2016,95000,1620
7,61,1,2015,73000,1460
7,63,1,2009,193000,690
7,128,2,2017,33124,1290
7,16,1,2013,147000,1200
7,128,2,2016,40000,1220
7,61,2,2008,102464,499
7,128,2,2017,33124,1290
7,16,1,2009,122300,680
7,58,1,2018,53998,1399
7,31,1,2012,164246,540
7,128,1,2016,58000,1330
7,61,1,2013,77000,970
7,53,1,2016,71000,2560
7,16,1,2014,98000,1439
7,27,2,2020,3115,2150
7,31,1,2017,30700,1560
7,61,1,2006,237511,219
7,63,1,2011,239130,590
7,10,1,2012,181814,1390
7,16,1,2015,85936,1530
7,128,1,2016,71015,1025
7,104,2,2017,87096,1280
7,31,1,2012,130000,600
7,10,1,2009,185000,1050
7,61,1,2018,20670,2590
7,31,1,2016,35000,1700
7,16,1,2017,45923,2030
7,61,1,2014,44597,1190
7,46,6,2019,25469,2670
7,61,1,2015,155060,820
7,63,1,2012,177163,850
7,31,1,2006,148554,230
7,110,2,2019,4842,2090
7,63,1,2016,18381,2400
7,27,2,2018,6141,2060
7,99,1,2015,114000,990
7,128,2,2019,1222,1920
7,128,1,2015,53937,1090
7,31,1,2015,78300,1490
7,63,1,2015,98000,1690
7,16,1,2014,128962,1250
7,16,1,2012,153000,1280
7,31,1,2010,90888,810
7,104,2,2014,65700,1050
7,31,1,2015,52426,1530
7,109,1,2008,147234,370
7,16,1,2016,17319,1850
7,61,1,2015,87574,1700
7,16,1,2018,20422,3150
7,31,1,2016,60733,1630
7,109,2,2009,103528,580
7,53,1,2013,85713,1580
7,61,1,2016,43579,1680
7,61,1,2015,45745,1290
7,63,1,2011,173000,699
7,16,1,2016,82024,1970
7,63,1,2011,184814,750
7,108,1,2014,94000,730
7,48,1,2001,131992,380
7,16,1,2015,79343,1850
7,16,1,2012,108718,1290
7,31,1,2009,154707,350
7,16,1,2007,181083,359
7,128,2,2019,13841,1870
7,128,1,2020,5762,1930
7,16,1,2015,53878,2050
7,16,1,2019,23216,3190
7,63,1,2018,42000,2580
7,27,2,2018,18006,1850
7,10,2,2011,101963,1450
7,16,1,2017,26356,2230
7,127,1,2004,147180,290
7,109,1,2011,140000,690
7,31,1,2010,118000,830
7,16,1,2012,108000,1180
7,128,2,2015,24110,1380
7,16,1,2018,46076,2670
7,108,1,2014,68686,970
7,63,1,2019,16701,2300
7,16,1,2009,89000,780
7,128,2,2017,47000,1530
7,123,1,2010,165223,390
7,128,1,2015,63779,1250
7,126,1,2007,206496,390
7,126,1,2008,228591,350
7,123,1,2008,170812,299
7,16,1,2008,190103,499
7,31,1,2008,170921,290
7,61,1,2016,85475,1450
7,61,1,2009,202856,330
7,63,1,2016,61033,1950
7,16,1,2007,203441,399
7,31,1,2009,158040,730
7,16,1,2013,149640,1450
7,16,1,2015,101901,1680
7,93,1,2008,220000,290
7,16,1,2014,123690,1230
7,16,1,2008,123020,360
7,104,2,2017,91833,1050
7,120,1,2006,174137,390
7,2,1,2003,200666,290
7,110,3,2019,16985,2430
7,128,2,2018,13613,1390
7,109,1,2012,158346,590
7,108,1,2014,185549,579
7,61,1,2007,248000,220
7,61,1,2016,80000,1550
7,16,1,2010,180000,680
7,27,2,2018,44478,1999
7,46,6,2017,80000,1799
7,31,1,2016,40000,1550
7,63,1,2016,99000,1950
7,127,1,2014,97342,999
7,16,1,2012,77000,1490
7,16,1,2015,80062,1649
7,16,1,2016,71493,2199
7,16,1,2015,58905,1999
7,120,1,2016,50317,1829
7,16,1,2015,110000,1420
7,120,1,2017,83048,2449
7,61,1,2017,127000,1320
7,63,1,2019,16000,3320
7,31,1,2018,52000,2240
7,16,1,2015,97000,1710
7,31,1,2009,47418,790
7,53,1,2017,97000,3050
7,63,1,2015,149794,1390
7,31,1,2013,92051,990
7,61,1,2015,68000,1380
7,16,1,2018,31685,2740
7,46,6,2017,96944,1540
7,16,1,2010,108437,690
7,63,1,2012,130179,590
7,16,1,2018,27700,2680
7,109,1,2008,218000,370
7,16,1,2008,218000,390
7,16,1,2010,164994,535
7,16,1,2010,151000,649
7,120,1,2006,227265,225
7,31,1,2007,184725,270
7,16,1,2018,30000,2680
7,2,1,1997,200000,150
7,58,1,2017,133000,1120
7,93,1,2007,139000,190
7,128,2,2015,39603,1250
7,63,1,2017,51252,2220
7,16,1,2006,189036,299
7,127,1,2014,181627,499
7,8,1,2017,28968,2720
7,29,1,2002,234000,490
7,61,1,2012,151000,890
7,31,1,2015,115200,1890
7,16,1,2004,137991,135
7,16,1,2016,49960,2180
7,61,1,2013,168000,850
7,63,1,2018,60000,2670
7,2,1,2003,205033,390
7,16,1,2018,50671,2630
7,128,2,2018,14740,1320
7,61,1,2012,76640,1120
7,61,1,2010,130000,950
7,63,1,2015,90000,1790
7,104,2,2016,60000,950
7,61,1,2009,150000,450
7,16,1,2008,286225,290
7,128,1,2016,40089,1180
7,16,1,2012,64990,1399
7,128,2,2015,53790,1280
7,63,1,2011,132938,850
7,16,1,2013,120700,1330
7,16,1,2017,20053,2530
7,16,1,2013,107431,1370
7,53,1,2018,21000,3630
7,108,1,2019,26,1800
7,61,1,2010,122381,800
7,108,1,2019,54,1800
7,63,1,2014,95451,1340
7,61,1,2014,108000,1130
7,16,1,2014,118000,1350
7,16,1,2018,41000,2600
7,61,2,2017,23842,1750
7,16,1,2011,82611,600
7,31,1,2011,148150,670
7,128,2,2015,26800,1050
7,63,1,2006,134400,330
7,99,1,2015,119000,880
7,34,2,2019,44747,4299
7,16,1,2013,184606,1200
7,10,1,2011,142000,1150
7,31,1,2011,143842,740
7,16,1,2013,117187,1340
7,63,1,2009,97688,940
7,63,1,2012,167126,940
7,16,1,2009,153087,490
7,120,1,2017,29911,2660
7,61,1,2013,105650,950
7,27,5,2018,20290,2900
7,63,1,2016,83600,1870
7,128,1,2015,31496,1199
7,61,1,2006,166000,270
7,63,1,2018,27109,2920
7,16,1,2009,161158,470
7,61,1,2012,112753,750
7,61,1,2014,137667,770
7,61,1,2016,86045,1330
7,31,1,2008,76864,270
7,27,2,2017,11502,1710
7,61,1,2019,17852,1570
7,34,1,2019,40000,4300
7,53,1,2014,89599,2150
7,40,1,2020,10129,7490
7,61,1,2014,88958,980
7,109,2,2016,74800,1090
7,127,1,2003,124653,250
7,61,1,2016,67644,1780
7,128,1,2016,63112,1250
7,127,1,2014,85000,899
7,16,1,2014,115000,1370
7,109,1,2014,54000,840
7,31,1,2016,76000,1680
7,16,1,2014,152000,1150
7,16,1,2009,151000,450
7,16,1,2012,137154,755
7,16,1,2010,176125,655
7,16,1,2009,129201,555
7,16,1,2007,166473,399
7,63,1,2011,126566,899
7,16,1,2013,157110,1199
7,63,1,2004,132295,299
7,2,1,2002,170798,299
7,16,1,2010,92564,749
7,31,1,2007,102130,349
7,61,1,2010,213154,299
7,29,1,2004,252587,249
7,2,1,2000,288173,249
7,63,1,2012,126265,1090
7,127,1,2002,310000,150
7,16,1,2018,50657,3090
7,93,1,2009,169625,370
7,53,1,2015,104896,2150
7,27,2,2018,59804,1799
